mmsi,num_names,names,sov,flag,flag_type,num_loas,loa,max_loa,num_types,type
235009780,2,Cv10 California/Cv10 Derry,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235010100,1,Ocean Spirit,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,171.0,171.0,1,Tanker
235010170,1,Amy-c,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,137.0,137.0,1,Cargo
235010180,1,Heleen C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,136.0,136.0,1,Cargo
235010190,1,Ual Europe,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,145.0,145.0,1,Cargo
235010230,1,Morning Miracle,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235010440,1,Zim Xiamen,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,260.0,260.0,1,Cargo
235010560,1,Maersk Bentonville,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235010980,1,British Ensign,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235011020,1,Anette Theresa,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,127.0,127.0,1,Tanker
235011050,1,Morning Midas,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,182.0,182.0,1,Cargo
235011270,1,Hoppetosse,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,30.0,30.0,1,Sailing
235011570,1,Barmbek,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,169.0,169.0,1,Cargo
235011580,1,Morning Concert,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,200.0,200.0,1,Cargo
235011604,1,Papi Du Papi,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,30.0,30.0,1,Pleasure
235011760,1,S/v Antara,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,47.0,47.0,1,Pleasure
235011870,1,Heather C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235011890,1,Csav Rio Imperial,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235012080,1,Discoverer,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,21.0,21.0,1,Sailing
235012140,1,Cma Cgm Orca,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235012290,2,Clipper Tasmania/Ruth Schulte,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,127.0,127.0,1,Tanker
235012300,1,Cma Cgm Dolphin,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,293.0,293.0,1,Cargo
235012310,1,Cma Cgm Blue Whale,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,293.0,293.0,1,Cargo
235018081,1,Clementine,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,190.0,190.0,1,Cargo
235021256,1,Alexia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,31.0,31.0,1,Pleasure
235021704,1,Cv1 Edinburgh,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235023621,2,Cv2 Jlb/Cv2 New York,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235023623,2,Cv3 Singapore/Cv3 Yorkshire,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235026119,2,Cv6 Geraldton/Cv6 Qingdao,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235026123,2,Cv5/Cv5 Gold Coast,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235026691,1,Satori,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Pleasure
235028087,1,Valentine,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235029000,1,Green Maloy,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235029237,1,Maersk Bristol,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,175.0,175.0,1,Tanker
235032368,1,Maersk Barry,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,175.0,175.0,1,Tanker
235033607,1,Bet Intruder,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,225.0,225.0,1,Cargo
235039505,1,Grey Goose,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,25.0/27.0,27.0,1,Pleasure
235042000,1,Themsestern,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,162.0,162.0,1,Tanker
235050369,1,British Emerald,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,288.0,288.0,1,Tanker
235050393,1,Csav Rio Grande,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,182.0,182.0,1,Cargo
235050512,1,Klazina C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235050734,1,Tortugas,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,199.0,199.0,1,Cargo
235051741,1,Clare,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,225.0,225.0,1,Cargo
235052035,1,Cma Cgm White Shark,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235053716,1,Csav Rio Aysen,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235054096,1,Cma Cgm Marlin,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,3,0.0/293.0/295.0,295.0,1,Cargo
235054102,1,Cma Cgm Kingfish,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,293.0/294.0,294.0,1,Cargo
235054775,1,Bro Arthur,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235054776,1,Bro Albert,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235054778,1,Bro Alexandre,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,3,122.0/183.0/184.0,184.0,1,Tanker
235056128,1,Copihue,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,23.0,23.0,1,Sailing
235056369,1,Leopard,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,33.0,33.0,2,Pleasure/Sailing
235056445,1,Acapulco,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,163.0,163.0,1,Cargo
235057612,1,Toucan,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235057705,1,Csav Rio Nevado,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,181.0,181.0,1,Other
235057797,1,Bet Fighter,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,298.0,298.0,1,Cargo
235058334,1,Matelot,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,24.0,24.0,1,Sailing
235058391,1,Cma Cgm Swordfish,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235058456,1,Inyala,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,175.0,175.0,1,Tanker
235058697,1,Zenith Leader,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,199.0,199.0,1,Cargo
235058837,1,Zim India,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,260.0,260.0,1,Cargo
235059053,1,Queen Victoria,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,293.0/294.0,294.0,1,Passenger
235059161,2,235059161/Gaia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,30.0,30.0,1,Sailing
235059376,1,Carrera,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235059382,1,Cma Cgm Tarpon,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235059686,1,Wappen Von Nurnberg,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,116.0,116.0,1,Tanker
235059917,1,Excalibur,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,225.0,225.0,1,Cargo
235060162,1,Safmarine Nyassa,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,210.0,210.0,1,Cargo
235060247,1,Cpo Norway,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,185.0,185.0,1,Tanker
235060248,1,Cpo Finland,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,184.0/185.0,185.0,1,Tanker
235060249,1,Cpo Russia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235060251,1,Cpo Italy,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,184.0/185.0,185.0,1,Tanker
235060255,1,Cpo Germany,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235060303,1,Energy Centaur,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,228.0,228.0,1,Tanker
235060304,1,Energy Centurion,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,228.0,228.0,1,Tanker
235060593,1,Cma Cgm Florida,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,294.0,294.0,1,Cargo
235060679,1,Anl Wangaratta,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,260.0,260.0,1,Cargo
235060958,1,Triumph,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235061119,1,William Tai,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,39.0,39.0,1,Sailing
235061302,1,M/v Cec Accord,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,99.0,99.0,1,Cargo
235061355,2,A )*&j! @b0ppppppppp/Castlegate,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,190.0/349.0,349.0,1,Cargo
235061711,1,Matchmaker,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235062124,1,Matawai,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,21.0,21.0,1,Sailing
235062317,1,Lionessa Of Douglas,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235062343,1,Cma Cgm Georgia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,293.0/294.0,294.0,1,Cargo
235062848,1,Energy Progress,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235063329,3,Energy Patriot/Energy Patriot    #/Energy Patriot   !,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,183.0/438.0,438.0,1,Tanker
235063333,1,Energy Panther,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235063337,1,Energy Puma,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235063623,2,S/y Sceptre/Sceptre,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,27.0,27.0,1,Sailing
235064169,1,Namhara,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Pleasure
235064933,1,Missy,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,21.0,21.0,1,Sailing
235065043,1,Cma Cgm Virginia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,293.0,293.0,1,Cargo
235065293,1,Christine C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235065294,1,Mirjam C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235066053,1,Cma Cgm Amber,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,3,270.0/281.0/282.0,282.0,1,Cargo
235066098,1,Clan Vi,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,40.0,40.0,1,Sailing
235066619,1,Monica C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235066622,1,Sonja C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235067128,1,Tokyo Car,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Cargo
235067192,3,235067192/Cma Cgm  New  Jersey/Cma Cgm New Jersey,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,1.0/293.0,293.0,2,Cargo/Unknown
235067205,1,Cma Cgm Coral,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,268.0/282.0,282.0,1,Cargo
235067318,1,Ocean Breeze,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,230.0,230.0,1,Cargo
235067366,1,Sea Breeze,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,230.0,230.0,1,Cargo
235067944,1,Ual Gabon,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,138.0,138.0,1,Cargo
235068085,1,Tomar,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,200.0,200.0,1,Cargo
235068275,1,Champion Trader,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,188.0,188.0,1,Tanker
235068276,1,Tugela,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,22.0,22.0,1,Pleasure
235068556,1,Mekong Star,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,177.0,177.0,1,Tanker
235068882,1,Toreador,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,200.0,200.0,1,Cargo
235069234,1,Black Pearl,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235069271,1,Greta C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,136.0,136.0,1,Cargo
235069272,1,Orinoco Star,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235070011,1,Cpo Korea,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,183.0/184.0,184.0,1,Tanker
235070364,1,Nomadic Bergen,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235070413,1,Osaka Car,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Other
235070672,1,Lexington Blue,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,32.0,32.0,1,Pleasure
235070707,1,Torino,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,198.0,198.0,1,Cargo
235070715,1,Ual Capetown,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,138.0/180.0,180.0,1,Cargo
235070716,1,Johanna C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,138.0,138.0,1,Cargo
235072123,1,Tilly Mint,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,20.0/21.0,21.0,2,Pleasure/Sailing
235072299,1,Uasc Ramadi,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,262.0,262.0,1,Cargo
235072301,1,Uasc Shuaiba,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,262.0,262.0,1,Cargo
235072463,1,Stuffnstuff,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235072809,1,Moon Lady,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,229.0,229.0,1,Tanker
235073548,1,Zambezi Star,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235073588,1,Stena Primorsk,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,182.0,182.0,1,Tanker
235073637,1,Rivendell Of Wight,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,25.0,25.0,1,Sailing
235073854,1,Katharsis Ii,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,22.0,22.0,1,Sailing
235074573,1,Stena Forth,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,227.0,227.0,1,Other
235074593,1,Colossus,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,288.0,288.0,1,Cargo
235074611,1,Eternus,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,288.0,288.0,1,Cargo
235074615,1,Genius,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,288.0,288.0,1,Cargo
235074967,1,Geraldine Manx,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,190.0,190.0,1,Cargo
235075024,2,235075024/Toscana,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,1.0/200.0,200.0,2,Cargo/Unknown
235075103,1,Cpo Japan,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235075105,1,Cpo India,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235075244,1,Nomadic Hjellestad,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,138.0,138.0,1,Cargo
235075245,1,Michelle C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,138.0,138.0,1,Cargo
235075311,1,Cma Cgm La Scala,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,334.0,334.0,1,Cargo
235075375,1,Titania Of Cowes,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,21.0,21.0,1,Pleasure
235075418,1,Magrathea,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,22.0,22.0,1,Sailing
235075591,1,Kathy C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,106.0,106.0,1,Cargo
235075723,1,Steffi C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,108.0,108.0,1,Cargo
235075965,1,Sea Dragon,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,30.0,30.0,1,Sailing
235076245,1,Edzard Schulte,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,145.0,145.0,1,Tanker
235076274,1,Paramount Hamilton,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,250.0,250.0,1,Tanker
235076275,1,Paramount Helsinki,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,250.0,250.0,1,Tanker
235076276,1,Paramount Hatteras,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,250.0,250.0,1,Tanker
235076282,1,Paramount Halifax,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,250.0,250.0,1,Tanker
235076731,1,San Fernando,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,188.0,188.0,1,Tanker
235077299,1,Sweet Hope,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Pleasure
235077605,1,Pigeon Point,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,188.0,188.0,1,Tanker
235077612,1,Princess Naomi,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,175.0,175.0,1,Tanker
235077715,1,Karen C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,106.0,106.0,1,Cargo
235079501,1,Naparima,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,163.0,163.0,1,Tanker
235079827,1,Star Breeze,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,230.0,230.0,1,Cargo
235079875,1,Azteca,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,72.0,72.0,1,Other
235080328,1,Karina C,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,2,106.0/107.0,107.0,1,Cargo
235080525,1,Bridgegate,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,190.0,190.0,1,Cargo
235081604,1,Cma Cgm Maupassant,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,299.0,299.0,1,Cargo
235081665,1,Gunhild Kirk,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,182.0,182.0,1,Tanker
235082193,1,Moon Breeze,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,229.0,229.0,1,Cargo
235082449,1,Freja Pegasus,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235082545,1,More Magic,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235083098,1,Christina Kirk,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,186.0,186.0,1,Tanker
235083348,1,Aegir,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,24.0,24.0,1,Pleasure
235083459,1,Strait Of Gibraltar,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,200.0,200.0,1,Cargo
235084179,1,Cpo Australia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235084182,1,Cpo Malaysia,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,184.0,184.0,1,Tanker
235084501,1,Freja Andromeda,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235085368,1,Las Cuevas,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,180.0,180.0,1,Tanker
235086113,1,Freja Taurus,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,186.0,186.0,1,Tanker
235086166,1,Noble Ace,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,199.0,199.0,1,Cargo
235086337,1,Austanger,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,169.0,169.0,1,Cargo
235086758,1,Protector,Y,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,90.0,90.0,1,MilOps
235087417,1,Anja Kirk,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,183.0,183.0,1,Tanker
235087418,1,Industrial Freedom,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,153.0,153.0,1,Cargo
235087742,1,Cv11 Visit Finland,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,22.0,22.0,1,Pleasure
235088041,1,Mobilana,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,195.0,195.0,1,Cargo
235088073,1,Mariana,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,195.0,195.0,1,Cargo
235088254,1,Safmarine Sahara,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,162.0,162.0,1,Cargo
235088709,1,Cattitude,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,24.0,24.0,1,Sailing
235089609,1,Contrarian,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,20.0,20.0,1,Sailing
235089913,1,Vectis Harrier,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,110.0,110.0,1,Cargo
235089914,1,Vectis Falcon,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,110.0,110.0,1,Cargo
235090261,1,Sharp Lady,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,250.0,250.0,1,Tanker
235090291,1,Oofle Dust,N,United Kingdom of Great Britain and Northern Ireland ,Foreign,1,25.0,25.0,1,Sailing
